# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
B75|Sicilya|Dragon, Yugoslav, 7...Nc6 8.Qd2 Bd7 9.O-O-O Rc8|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 Nc6 Qd2 Bd7 O-O-O Rc8
B75|Sicilya|Dragon, Yugoslav, 7...a6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 a6
B76|Sicilya|Dragon, Yugoslav, 7.f3 O-O|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O
B76|Sicilya|Dragon, Yugoslav, 7.f3 O-O 8.Qd2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2
B76|Sicilya|Dragon, Yugoslav, 8.Qd2 Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Bd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Bd7
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Bd7 10.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Bd7 g4
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Nxd4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Nxd4
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Nxd4 10.Bxd4 Be6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Nxd4 Bxd4 Be6
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Nxd4: 11.Kb1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Nxd4 Bxd4 Be6 Kb1
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Nxd4: 11.Kb1 Qc7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Nxd4 Bxd4 Be6 Kb1 Qc7
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O Nxd4: 11.Kb1 Qc7 12.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Nxd4 Bxd4 Be6 Kb1 Qc7 g4
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5 10.Qe1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 Qe1
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5 10.exd5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 exd5
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5 10.exd5 Nxd5 11.Nxc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 exd5 Nxd5 Nxc6
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5: 12.Bd4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 exd5 Nxd5 Nxc6 bxc6 Bd4
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5: 12.Bd4 e5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 exd5 Nxd5 Nxc6 bxc6 Bd4 e5
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5: 12.Bd4 e5 13.Bc5 Be6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 exd5 Nxd5 Nxc6 bxc6 Bd4 e5 Bc5 Be6
B76|Sicilya|Dragon, Yugoslav, 9.O-O-O d5: 12.Nxd5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O d5 exd5 Nxd5 Nxc6 bxc6 Nxd5
B76|Sicilya|Dragon, Yugoslav, 9.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 g4
B76|Sicilya|Dragon, Yugoslav, 9.g4 Be6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 g4 Be6
B76|Sicilya|Dragon, Yugoslav, 9.g4 Nxd4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 g4 Nxd4
B77|Sicilya|Dragon, Yugoslav, 9.Bc4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Bd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Bd7 10.Bb3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 Bb3
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Bd7 10.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 g4
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Bd7 10.h4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 h4
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Bd7 10.h4 Rc8|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 h4 Rc8
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Nd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Nd7
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Ne5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Ne5
B77|Sicilya|Dragon, Yugoslav, 9.Bc4 Nxd4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Nxd4
B77|Sicilya|Dragon, Yugoslav, Byrne Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 a5
B78|Sicilya|Dragon, Yugoslav, 10.O-O-O|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O
B78|Sicilya|Dragon, Yugoslav, 10.O-O-O Ne5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Ne5
B78|Sicilya|Dragon, Yugoslav, 10.O-O-O Rc8|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8
B78|Sicilya|Dragon, Yugoslav, 10.O-O-O Rc8 11.Bb3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.Kb1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 Kb1
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.Kb1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 Kb1 Nc4 Bxc4 Rxc4
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.Kb1: 14.g4 b5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 Kb1 Nc4 Bxc4 Rxc4 g4 b5
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 Nc4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 Nc4
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 Nc4: 14.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 Nc4 Bxc4 Rxc4 g4
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 Nc4: 14.h5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 Nc4 Bxc4 Rxc4 h5
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Bg5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Bg5
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Bg5 Rc5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Bg5 Rc5
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Bg5 Rc5 14.Kb1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Bg5 Rc5 Kb1
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Bg5 Rc5 14.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Bg5 Rc5 g4
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Bh6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Bh6
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Bh6 Bxh6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Bh6 Bxh6
B78|Sicilya|Dragon, Yugoslav, Main Line, 12.h4 h5 13.Kb1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5 h4 h5 Kb1
B78|Sicilya|Dragon, Yugoslav, Modern Main Line|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Rc8 Bb3 Ne5
B78|Sicilya|Dragon, Yugoslav, Old Main Line|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5
B78|Sicilya|Dragon, Yugoslav, Old Main Line, 11.Bb3 Rac8|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rac8
B78|Sicilya|Dragon, Yugoslav, Old Main Line, 11.Bb3 Rfc8|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4 Ne5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 Ne5
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4 Ne5 13.Kb1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 Ne5 Kb1
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4 Ne5 13.Kb1 Nc4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 Ne5 Kb1 Nc4
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4 Ne5 13.g4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 Ne5 g4
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4 Ne5 13.h5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 Ne5 h5
B79|Sicilya|Dragon, Yugoslav, Old Main Line, 12.h4 h5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 O-O-O Qa5 Bb3 Rfc8 h4 h5
B80|Sicilya|Scheveningen|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6
B80|Sicilya|Scheveningen, 6.Be3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3
B80|Sicilya|Scheveningen, 6.Be3 Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 Nc6
B80|Sicilya|Scheveningen, 6.Be3 Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 Nc6 f3
B80|Sicilya|Scheveningen, 6.Be3 a6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6
B80|Sicilya|Scheveningen, 7.Qd2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 Qd2
B80|Sicilya|Scheveningen, English Attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3
B80|Sicilya|Scheveningen, English Attack, 7...Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 Nc6
B80|Sicilya|Scheveningen, English Attack, 7...b5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 b5
B80|Sicilya|Scheveningen, English, 7...Nc6 8.Qd2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 Nc6 Qd2
B80|Sicilya|Scheveningen, English, 7...Nc6 8.Qd2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 Nc6 Qd2 Be7
B80|Sicilya|Scheveningen, English, 7...b5 8.Qd2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 b5 Qd2
B80|Sicilya|Scheveningen, English, 7...b5 8.Qd2 Bb7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 b5 Qd2 Bb7 g4
B80|Sicilya|Scheveningen, English, 7...b5 8.Qd2 Nbd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 b5 Qd2 Nbd7
B80|Sicilya|Scheveningen, English, 7...b5, 8.Qd2 Bb7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be3 a6 f3 b5 Qd2 Bb7
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 a6
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6 Bg2 a6
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6 Bg2 a6 O-O
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6 Bg2 a6 O-O Bd7
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6 Bg2 Qc7
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6 Bg2 Qc7 O-O a6
B80|Sicilya|Scheveningen, Fianchetto Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g3 Nc6 Bg2 Qc7 O-O a6 Re1 Be7
B80|Sicilya|Scheveningen, Vitolins Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bb5+
B80|Sicilya|Scheveningen, Vitolins, 6...Bd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bb5+ Bd7
B81|Sicilya|Scheveningen, Keres Attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4
B81|Sicilya|Scheveningen, Keres, 6...Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 Nc6
B81|Sicilya|Scheveningen, Keres, 6...Nc6 7.g5 Nd7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 Nc6 g5 Nd7
B81|Sicilya|Scheveningen, Keres, 6...Nc6 7.g5 Nd7 8.Be3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 Nc6 g5 Nd7 Be3
B81|Sicilya|Scheveningen, Keres, 6...Nc6 7.g5 Nd7 8.Be3 Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 Nc6 g5 Nd7 Be3 Be7
B81|Sicilya|Scheveningen, Keres, 6...a6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 a6
B81|Sicilya|Scheveningen, Keres, 6...e5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 e5
B81|Sicilya|Scheveningen, Keres, 6...h6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6
B81|Sicilya|Scheveningen, Keres, 6...h6 7.Rg1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 Rg1
B81|Sicilya|Scheveningen, Keres, 6...h6 7.g5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 g5
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h3
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h3 Nc6 Bg2
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h3 a6 Bg2
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h4
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h4 Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h4 Be7
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h4 Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h4 Nc6
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h4 Nc6 8.Rg1|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h4 Nc6 Rg1
B81|Sicilya|Scheveningen, Keres, 6...h6 7.h4 Nc6 8.Rg1 h5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 h6 h4 Nc6 Rg1 h5
B81|Sicilya|Scheveningen, Keres, Perenyi Attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 a6 Be3
B81|Sicilya|Scheveningen, Keres, Perenyi Attack, 7...e5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 a6 Be3 e5
B81|Sicilya|Scheveningen, Keres, Perenyi Attack, 7...h6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 a6 Be3 h6
B81|Sicilya|Scheveningen, Keres, Perenyi Attack, 7...h6 8.f4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 g4 a6 Be3 h6 f4
B82|Sicilya|Scheveningen, 6.f4|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4
B82|Sicilya|Scheveningen, 6.f4 Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Be7
B82|Sicilya|Scheveningen, 6.f4 Nc6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6
B82|Sicilya|Scheveningen, 6.f4 Nc6 7.Be3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3
B82|Sicilya|Scheveningen, 6.f4 Nc6 7.Be3 Be7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3 Be7
B82|Sicilya|Scheveningen, 6.f4 Nc6 7.Be3 Qc7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3 Qc7
B82|Sicilya|Scheveningen, 6.f4 Qb6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Qb6
B82|Sicilya|Scheveningen, 6.f4 a6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 a6
B82|Sicilya|Scheveningen, 6.f4 a6 7.Be3|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 a6 Be3
B82|Sicilya|Scheveningen, 6.f4 a6 7.Be3 b5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 a6 Be3 b5
B82|Sicilya|Scheveningen, Tal Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3 Be7 Qf3
B82|Sicilya|Scheveningen, Tal, 8...Qc7|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3 Be7 Qf3 Qc7
B82|Sicilya|Scheveningen, Tal, 8...e5|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 f4 Nc6 Be3 Be7 Qf3 e5
B83|Sicilya|Scheveningen, 6.Be2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2
B83|Sicilya|Scheveningen, 6.Be2|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Be7
B83|Sicilya|Scheveningen, Modern|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Nc6
B83|Sicilya|Scheveningen, Modern|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Be2 Nc6 O-O Be7
