# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Açılış adları kaynaktaki gibi, İngilizce.
B30|Sicilian, 2.Nf3, 2...Nc6|2...Nc6 3.Nc3 e5|e4 c5 Nf3 Nc6 Nc3 e5
B30|Sicilian, 2.Nf3, 2...Nc6|2...Nc6 3.Nc3 g6|e4 c5 Nf3 Nc6 Nc3 g6
B30|Sicilian, 2.Nf3, 2...Nc6|2...Nc6 3.d3 Nf6|e4 c5 Nf3 Nc6 d3 Nf6
B32|Sicilian, 2.Nf3, 2...Nc6|2...Nc6 3.d4 cxd4|e4 c5 Nf3 Nc6 d4 cxd4
B30|Sicilian, 2.Nf3, 2...Nc6|2...Nc6 3.g3 e6 4.d3|e4 c5 Nf3 Nc6 g3 e6 d3
B30|Sicilian, 2.Nf3, 2...Nc6|2...Nc6 3.g3 e6 4.d3 d5|e4 c5 Nf3 Nc6 g3 e6 d3 d5
B32|Sicilian, 2.Nf3, 2...Nc6|2..Nc6, Nimzowitsch Variation|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d5
B32|Sicilian, 2.Nf3, 2...Nc6|Flohr Variation|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7
B32|Sicilian, 2.Nf3, 2...Nc6|Flohr, 5.Nb5|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Qc7 Nb5
B50|Sicilian, 2.Nf3, 2...d6|2.Nf3 d6|e4 c5 Nf3 d6
B50|Sicilian, 2.Nf3, 2...d6|2.Nf3 d6 3.d3|e4 c5 Nf3 d6 d3
B50|Sicilian, 2.Nf3, 2...d6|2.Nf3 d6 3.g3|e4 c5 Nf3 d6 g3
B50|Sicilian, 2.Nf3, 2...d6|Wing Gambit deferred|e4 c5 Nf3 d6 b4
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7|e4 c5 Nf3 d6 Bb5+ Bd7
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Nxd7|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Nxd7 5.O-O Ngf6 6.Qe2|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6 Qe2
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.Re1|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 Re1
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 c3
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.Re1 Nf6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 Re1 Nf6
B52|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Bd7|3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 c3 Nf6
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6|e4 c5 Nf3 d6 Bb5+ Nc6
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.Bxc6+|e4 c5 Nf3 d6 Bb5+ Nc6 Bxc6+
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O|e4 c5 Nf3 d6 Bb5+ Nc6 O-O
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1 Nf6|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 Nf6
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1 a6|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 a6
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1 Nf6 6.c3|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 Nf6 c3
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1 Nf6 6.c3 a6 7.Ba4|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 Nf6 c3 a6 Ba4
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1 Nf6 6.c3 a6 7.Bf1|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 Nf6 c3 a6 Bf1
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nc6|3.Bb5+ Nc6 4.O-O Bd7 5.Re1 Nf6 6.c3 a6 7.Bf1 Bg4 8.h3|e4 c5 Nf3 d6 Bb5+ Nc6 O-O Bd7 Re1 Nf6 c3 a6 Bf1 Bg4 h3
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7|e4 c5 Nf3 d6 Bb5+ Nd7
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.O-O|e4 c5 Nf3 d6 Bb5+ Nd7 O-O
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.c3|e4 c5 Nf3 d6 Bb5+ Nd7 c3
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4|e4 c5 Nf3 d6 Bb5+ Nd7 d4
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.O-O Nf6|e4 c5 Nf3 d6 Bb5+ Nd7 O-O Nf6
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4 Nf6|e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4 cxd4|e4 c5 Nf3 d6 Bb5+ Nd7 d4 cxd4
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4 Nf6 5.Nc3|e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 Nc3
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4 Nf6 5.Nc3 cxd4|e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 Nc3 cxd4
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.O-O Nf6 5.Re1 a6 6.Bf1|e4 c5 Nf3 d6 Bb5+ Nd7 O-O Nf6 Re1 a6 Bf1
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4 Nf6 5.Nc3 cxd4 6.Qxd4|e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 Nc3 cxd4 Qxd4
B51|Sicilian, 2.Nf3, 2...d6, 3.Bb5+, 3...Nd7|3.Bb5+ Nd7 4.d4 Nf6 5.Nc3 cxd4 6.Qxd4 e5|e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 Nc3 cxd4 Qxd4 e5
B50|Sicilian, 2.Nf3, 2...d6, 3.Bc4|2.Nf3 d6 3.Bc4|e4 c5 Nf3 d6 Bc4
B50|Sicilian, 2.Nf3, 2...d6, 3.Bc4|2.Nf3 d6 3.Bc4 Nf6 4.d3|e4 c5 Nf3 d6 Bc4 Nf6 d3
B50|Sicilian, 2.Nf3, 2...d6, 3.Nc3|2.Nf3 d6 3.Nc3|e4 c5 Nf3 d6 Nc3
B50|Sicilian, 2.Nf3, 2...d6, 3.Nc3|2.Nf3 d6 3.Nc3 Nf6|e4 c5 Nf3 d6 Nc3 Nf6
B50|Sicilian, 2.Nf3, 2...d6, 3.Nc3|2.Nf3 d6 3.Nc3 e6|e4 c5 Nf3 d6 Nc3 e6
B50|Sicilian, 2.Nf3, 2...d6, 3.b3|2.Nf3 d6 3.b3|e4 c5 Nf3 d6 b3
B50|Sicilian, 2.Nf3, 2...d6, 3.b3|2.Nf3 d6 3.b3 e6|e4 c5 Nf3 d6 b3 e6
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6|e4 c5 Nf3 d6 c3 Nf6
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Bc4|e4 c5 Nf3 d6 c3 Nf6 Bc4
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Bd3|e4 c5 Nf3 d6 c3 Nf6 Bd3
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Be2|e4 c5 Nf3 d6 c3 Nf6 Be2
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.h3|e4 c5 Nf3 d6 c3 Nf6 h3
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Bd3 Nc6|e4 c5 Nf3 d6 c3 Nf6 Bd3 Nc6
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Be2 Nbd7|e4 c5 Nf3 d6 c3 Nf6 Be2 Nbd7
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Be2 Nc6|e4 c5 Nf3 d6 c3 Nf6 Be2 Nc6
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.Be2 g6|e4 c5 Nf3 d6 c3 Nf6 Be2 g6
B50|Sicilian, 2.Nf3, 2...d6, 3.c3|2.Nf3 d6 3.c3 Nf6 4.h3 Nc6|e4 c5 Nf3 d6 c3 Nf6 h3 Nc6
B53|Sicilian, 2.Nf3, 2...d6, 3.d4|2...d6 3.d4|e4 c5 Nf3 d6 d4
B53|Sicilian, 2.Nf3, 2...d6, 3.d4|2...d6 3.d4 Nf6|e4 c5 Nf3 d6 d4 Nf6
B53|Sicilian, 2.Nf3, 2...d6, 3.d4|2...d6 3.d4 cxd4|e4 c5 Nf3 d6 d4 cxd4
B54|Sicilian, 2.Nf3, 2...d6, 3.d4|Prins (Moscow) Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 f3
B53|Sicilian, 2.Nf3, 2...d6, 3.d4|Chekhover, Zaitsev Variation|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Qd7
B58|Sicilian, 2.Nf3, 2...d6, 3.d4|Boleslavsky Variation|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Be2
B56|Sicilian, 2.Nf3, 2...d6, 3.d4|Venice Attack|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Bb5+
B89|Sicilian, 2.Nf3, 2...d6, 3.d4|Velimirovic vs. 7...a6|e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 e6 Bc4 Nc6 Be3 a6 Qe2
B40|Sicilian, 2.Nf3, 2...e6|2...e6|e4 c5 Nf3 e6
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.Nc3|e4 c5 Nf3 e6 Nc3
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.b3|e4 c5 Nf3 e6 b3
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.c4|e4 c5 Nf3 e6 c4
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.d3|e4 c5 Nf3 e6 d3
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.d4|e4 c5 Nf3 e6 d4
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.g3|e4 c5 Nf3 e6 g3
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.Nc3 Nc6|e4 c5 Nf3 e6 Nc3 Nc6
B40|Sicilian, 2.Nf3, 2...e6|2...e6 3.b3 Nc6|e4 c5 Nf3 e6 b3 Nc6
B40|Sicilian, 2.Nf3, 2...e6|Marshall Variation|e4 c5 Nf3 e6 d4 d5
B41|Sicilian, 2.Nf3, 2...e6|Kan (Paulsen)|e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6
B40|Sicilian, 2.Nf3, 2...e6|Kveinys Variation|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Qb6
B40|Sicilian, 2.Nf3, 2...e6|Pin Variation|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4
B20|Sicilian, 2.d3|2.d3|e4 c5 d3
B20|Sicilian, 2.d3|2.d3 Nc6|e4 c5 d3 Nc6
B20|Sicilian, 2.d3|2.d3 e6|e4 c5 d3 e6
B20|Sicilian, 2.d3|2.d3 Nc6 3.g3|e4 c5 d3 Nc6 g3
B20|Sicilian, 2.d3|2.d3 e6 3.g3|e4 c5 d3 e6 g3
B53|Sicilian, Chekhover Variation|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4
B53|Sicilian, Chekhover, 4...Bd7|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Bd7
B53|Sicilian, Chekhover, 4...Nc6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6
B53|Sicilian, Chekhover, 4...Nc6 5.Bb5 Bd7|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7
B53|Sicilian, Chekhover, 4...Nc6 5.Bb5 Bd7 6.Bxc6 Bxc6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6
B53|Sicilian, Chekhover, 4...Nf6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nf6
B53|Sicilian, Chekhover, 4...Nf6 5.Nc3|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nf6 Nc3
B53|Sicilian, Chekhover, 4...a6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 a6
B53|Sicilian, Chekhover, 4...a6 5.Be3|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 a6 Be3
B53|Sicilian, Chekhover, 4...a6 5.c4|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 a6 c4
B53|Sicilian, Chekhover, 4...a6 5.c4 Nc6 6.Qd2|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 a6 c4 Nc6 Qd2
B53|Sicilian, Chekhover, 4...a6 5.c4 Nc6 6.Qd2 g6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 a6 c4 Nc6 Qd2 g6
B53|Sicilian, Chekhover, 7.Nc3|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3
B53|Sicilian, Chekhover, 7.Nc3 Nf6 8.Bg5|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5
B53|Sicilian, Chekhover, 7.Nc3 Nf6 8.Bg5 e6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 e6
B53|Sicilian, Chekhover, 7.c4|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 c4
B53|Sicilian, Chekhover, 7.c4 Nf6 8.Nc3 g6|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 c4 Nf6 Nc3 g6
B53|Sicilian, Chekhover, Main Line, 10.Qd3|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 e6 O-O-O Be7 Qd3
B53|Sicilian, Chekhover, Main Line, 10.Rhe1|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 e6 O-O-O Be7 Rhe1
B53|Sicilian, Chekhover, Main Line, 10.Rhe1 O-O|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 e6 O-O-O Be7 Rhe1 O-O
B53|Sicilian, Chekhover, Main Line, 11.Qd2|Ana Hat|e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 e6 O-O-O Be7 Rhe1 O-O Qd2
B44|Sicilian, Taimanov, Szen Variation|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5
B44|Sicilian, Taimanov, Szen, 5...d6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6
B44|Sicilian, Taimanov, Szen, 6.Bf4|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 Bf4
B44|Sicilian, Taimanov, Szen, 6.Bf4 e5 7.Be3 Nf6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 Bf4 e5 Be3 Nf6
B44|Sicilian, Taimanov, Szen, 6.Bf4 e5 7.Be3 a6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 Bf4 e5 Be3 a6
B44|Sicilian, Taimanov, Szen, 6.c4|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4
B44|Sicilian, Taimanov, Szen, 6.c4 Nf6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6
B44|Sicilian, Taimanov, Szen, 6.c4 a6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 a6
B44|Sicilian, Taimanov, Szen, 7.N1c3|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6 8.Na3|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6 8.Na3 Be7|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6 8.Na3 Be7 9.Be2|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6 8.Na3 Be7 9.Be2 O-O|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 O-O
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6 8.Na3 Be7 9.Be2 b6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 Be7 Be2 b6
B44|Sicilian, Taimanov, Szen, 7.N1c3 a6 8.Na3 b6|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N1c3 a6 Na3 b6
B44|Sicilian, Taimanov, Szen, 7.N5c3|Ana Hat|e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 c4 Nf6 N5c3
B50|Sicilian: 2.Nf3 d6 3.c3|Ana Hat|e4 c5 Nf3 d6 c3
B50|Sicilian: 2.Nf3 d6 3.c3|Torre Variation|e4 c5 Nf3 d6 c3 Nf6 Be2 g6 O-O Bg7 Bb5+
B20|Sicilian: 2.g3|Ana Hat (2 hamle-1)|e4 c5 g3
B20|Sicilian: 2.g3|Ana Hat (2 hamle-2)|e4 c5 g3 g6
B20|Sicilian: 2.g3|Ana Hat (3 hamle)|e4 c5 g3 g6 Bg2 Bg7
B20|Sicilian: 2.g3|Ana Hat (4 hamle)|e4 c5 g3 g6 Bg2 Bg7 f4
B20|Sicilian: 2.g3|Ana Hat (4...d6)|e4 c5 g3 g6 Bg2 Bg7 f4 d6
B51|Sicilian: 3.Bb5+|Ana Hat|e4 c5 Nf3 d6 Bb5+
B52|Sicilian: 3.Bb5+|Sokolsky Variation|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4
B52|Sicilian: 3.Bb5+|Sokolsky, 5...Nc6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6
B52|Sicilian: 3.Bb5+|Sokolsky, 5...Nc6 6.Nc3|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 Nc3
B52|Sicilian: 3.Bb5+|Sokolsky, 5...Nc6 6.O-O|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 O-O
B52|Sicilian: 3.Bb5+|Sokolsky, 5...Nc6 6.Nc3 Nf6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 Nc3 Nf6
B52|Sicilian: 3.Bb5+|Sokolsky, 5...Nc6 6.O-O Nf6|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 O-O Nf6
B52|Sicilian: 3.Bb5+|Bronstein Gambit|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 c3 Nf6 d4
B52|Sicilian: 3.Bb5+|Sokolsky, 5...Nc6 6.Nc3 Nf6 7.O-O|e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 Nc6 Nc3 Nf6 O-O
B34|Sicilian: Accelerated Fianchetto|Ana Hat|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6
B34|Sicilian: Accelerated Fianchetto|5.Bc4|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Bc4
B34|Sicilian: Accelerated Fianchetto|5.Be2|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Be2
B34|Sicilian: Accelerated Fianchetto|5.Be3|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Be3
B34|Sicilian: Accelerated Fianchetto|Exchange Variation|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6
B34|Sicilian: Accelerated Fianchetto|Modern Variation|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7|5...Bg7|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7|6.Nb3|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Nb3
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7|6.Nde2|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Nde2
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3|6.Be3|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3, 6...Nf6|6.Be3 Nf6|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3, 6...Nf6|6.Be3 Nf6 7.Be2|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Be2
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3, 6...Nf6|6.Be3 Nf6 7.Nxc6|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Nxc6
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3, 6...Nf6|6.Be3 Nf6 7.f3|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 f3
B35|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3, 6...Nf6|7.Bc4|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Bc4
B34|Sicilian: Accelerated Fianchetto, Modern, 5...Bg7, 6.Be3, 6...Nf6|6.Be3 Nf6 7.Be2 O-O|e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nc3 Bg7 Be3 Nf6 Be2 O-O
