# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.Nd2|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 Nd2
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.Nd2 Bxc3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 Nd2 Bxc3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.Nd2 Bxc3 8.bxc3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 Nd2 Bxc3 bxc3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.Qc2|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 Qc2
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.Qc2 g5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 Qc2 g5
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+ 8.bxc3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+ bxc3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+ 8.bxc3 d6|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+ bxc3 d6
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+ 8.bxc3 d6 9.Nd2|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+ bxc3 d6 Nd2
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+ 8.bxc3 d6 9.Nd2 Nbd7|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+ bxc3 d6 Nd2 Nbd7
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+ 8.bxc3 d6 9.Nd2 Nbd7 10.f3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+ bxc3 d6 Nd2 Nbd7 f3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 Bxc3+ 8.bxc3 d6 9.Nd2 Nbd7 10.f3 Qe7|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 Bxc3+ bxc3 d6 Nd2 Nbd7 f3 Qe7
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 c5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 c5
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4 9.Qc2|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Qc2
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4 9.Qc2 Bxc3+|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Qc2 Bxc3+
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4 9.Qc2 Bxc3+|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Qc2 Bxc3+ bxc3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4 9.Qc2 Bxc3+ 10.bxc3 d6|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Qc2 Bxc3+ bxc3 d6
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4 9.Qc2 Bxc3+ 10.bxc3 d6 11.Bd3|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Qc2 Bxc3+ bxc3 d6 Bd3
E13|Vezir Hint|5.Bg5 h6 6.Bh4 Bb4 7.e3 g5 8.Bg3 Ne4 9.Qc2 Bxc3+ 10.bxc3 d6 11.Bd3 f5|d4 Nf6 c4 e6 Nf3 b6 Nc3 Bb7 Bg5 h6 Bh4 Bb4 e3 g5 Bg3 Ne4 Qc2 Bxc3+ bxc3 d6 Bd3 f5
E14|Vezir Hint|4.e3|d4 Nf6 c4 e6 Nf3 b6 e3
E14|Vezir Hint|4.e3 Bb4+|d4 Nf6 c4 e6 Nf3 b6 e3 Bb4+
E14|Vezir Hint|4.e3 Bb7|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7
E14|Vezir Hint|4.e3 Bb7 5.Bd3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2 O-O|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2 O-O
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2 O-O 7.O-O d5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2 O-O O-O d5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2 O-O 7.O-O d5 8.a3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2 O-O O-O d5 a3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2 O-O 7.O-O d5 8.a3 Be7|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2 O-O O-O d5 a3 Be7
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Bb4+ 6.Nbd2 c5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2 c5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Be7|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Be7
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Be7 6.O-O|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Be7 O-O
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Be7 6.O-O O-O|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Be7 O-O O-O
E14|Vezir Hint|4.e3 Bb7 5.Bd3 Be7 6.O-O O-O 7.Nc3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Be7 O-O O-O Nc3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.Nc3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 Nc3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.Nbd2|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 Nbd2
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.Nc3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 Nc3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.Nc3 O-O|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 Nc3 O-O
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.Nc3 cxd4|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 Nc3 cxd4
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.Nc3 cxd4 8.exd4|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 Nc3 cxd4 exd4
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.Nc3 cxd4 8.exd4 d5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 Nc3 cxd4 exd4 d5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.b3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.b3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3 O-O Bb2
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.b3 O-O 8.Bb2 cxd4|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3 O-O Bb2 cxd4
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.b3 O-O 8.Bb2 cxd4 9.exd4|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3 O-O Bb2 cxd4 exd4
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.b3 O-O 8.Bb2 cxd4 9.exd4 d5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3 O-O Bb2 cxd4 exd4 d5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O Be7 7.b3 O-O 8.Bb2 d5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3 O-O Bb2 d5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O cxd4|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O cxd4
E14|Vezir Hint|4.e3 Bb7 5.Bd3 c5 6.O-O cxd4 7.exd4|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O cxd4 exd4
E14|Vezir Hint|4.e3 Bb7 5.Bd3 d5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5
E14|Vezir Hint|4.e3 Bb7 5.Bd3 d5 6.O-O|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 O-O
E14|Vezir Hint|4.e3 Bb7 5.Bd3 d5 6.O-O Bd6|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 O-O Bd6
E14|Vezir Hint|4.e3 Bb7 5.Bd3 d5 6.O-O Bd6 7.Nc3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 O-O Bd6 Nc3
E14|Vezir Hint|4.e3 Bb7 5.Bd3 d5 6.O-O Bd6 7.b3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 d5 O-O Bd6 b3
E14|Vezir Hint|4.e3 Bb7 5.Nc3|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Nc3
E14|Vezir Hint|4.e3 Bb7 5.Nc3 d5|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Nc3 d5
E14|Vezir Hint|Averbakh Variation|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 c5 O-O Be7 b3 O-O Bb2 cxd4 Nxd4
E14|Vezir Hint|Dreev Variation|d4 Nf6 c4 e6 Nf3 b6 e3 Bb7 Bd3 Bb4+ Nbd2 O-O O-O d5 a3 Be7 b4
E15|Vezir Hint|4.g3|d4 Nf6 c4 e6 Nf3 b6 g3
E15|Vezir Hint|4.g3 Bb4+|d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+
E15|Vezir Hint|4.g3 Bb4+|d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Bd2
E15|Vezir Hint|4.g3 Bb4+ 5.Bd2 Bxd2+|d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Bd2 Bxd2+
E15|Vezir Hint|4.g3 Bb4+ 5.Bd2 Bxd2+ 6.Qxd2 Ba6|d4 Nf6 c4 e6 Nf3 b6 g3 Bb4+ Bd2 Bxd2+ Qxd2 Ba6
E15|Vezir Hint|4.g3 Bb7|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7
E15|Vezir Hint|4.g3 Bb7|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2
E15|Vezir Hint|4.g3 Bb7 5.Bg2 Qc8|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Qc8
E15|Vezir Hint|4.g3 Bb7 5.Bg2 Qc8 6.O-O c5 7.d5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Qc8 O-O c5 d5
E15|Vezir Hint|4.g3 Bb7 5.Bg2 c5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 c5
E15|Vezir Hint|Buerger Variation|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 c5 d5 exd5 Ng5
E15|Vezir Hint|Nimzowitsch Variation (4.g3 Ba6)|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6
E15|Vezir Hint|Nimzowitsch, 5.Nbd2|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2
E15|Vezir Hint|Nimzowitsch, 5.Nbd2 Bb4|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb4
E15|Vezir Hint|Nimzowitsch, 5.Nbd2 Bb7|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb7
E15|Vezir Hint|Nimzowitsch, 5.Nbd2 Bb7 6.Bg2|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb7 Bg2
E15|Vezir Hint|Nimzowitsch, 5.Nbd2 Bb7 6.Bg2 c5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 Bb7 Bg2 c5
E15|Vezir Hint|Nimzowitsch, 5.Nbd2 c5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Nbd2 c5
E15|Vezir Hint|Nimzowitsch, 5.Qa4|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4
E15|Vezir Hint|Nimzowitsch, 5.Qa4 Be7|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 Be7
E15|Vezir Hint|Nimzowitsch, 5.Qa4 c5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 c5
E15|Vezir Hint|Nimzowitsch, 5.Qa4 c5 6.Bg2 Bb7|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 c5 Bg2 Bb7
E15|Vezir Hint|Nimzowitsch, 5.Qa4 c5 6.Bg2 Bb7 7.O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 c5 Bg2 Bb7 O-O
E15|Vezir Hint|Nimzowitsch, 5.Qa4 c5 6.Bg2 Bb7 7.dxc5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 c5 Bg2 Bb7 dxc5
E15|Vezir Hint|Nimzowitsch, 5.Qa4 c6|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 c6
E15|Vezir Hint|Nimzowitsch, 5.Qa4 c6 6.Nc3 b5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qa4 c6 Nc3 b5
E15|Vezir Hint|Nimzowitsch, 5.Qb3|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qb3
E15|Vezir Hint|Nimzowitsch, 5.Qc2|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2
E15|Vezir Hint|Nimzowitsch, 5.b3|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 c6|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 c6 8.O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 O-O
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 c6 8.O-O d5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 O-O d5
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 d5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 d5
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Bg2 d5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 d5 cxd5 exd5 O-O O-O
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+ 6.Bd2 Be7 7.Nc3|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Nc3
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+, Main Line|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 Bc3
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+, Main Line, 9.Ne5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 Bc3 d5 Ne5
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb4+, Main Line, 9.Ne5 Nfd7|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb4+ Bd2 Be7 Bg2 c6 Bc3 d5 Ne5 Nfd7
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb7|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb7
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb7 6.Bg2|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb7 Bg2
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb7, 7...a5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb7 Bg2 Bb4+ Bd2 a5
E15|Vezir Hint|Nimzowitsch, 5.b3 Bb7, 7...a5 8.O-O O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 Bb7 Bg2 Bb4+ Bd2 a5 O-O O-O
E15|Vezir Hint|Nimzowitsch, 5.b3 b5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 b5
E15|Vezir Hint|Nimzowitsch, 5.b3 b5 6.cxb5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 b5 cxb5
E15|Vezir Hint|Nimzowitsch, 5.b3 d5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 d5
E15|Vezir Hint|Nimzowitsch, 5.b3 d5 6.Bg2|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 d5 Bg2
E15|Vezir Hint|Nimzowitsch, 5.b3 d5 6.cxd5|d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 b3 d5 cxd5
E15|Vezir Hint|Rubinstein Variation|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 c5 d5 exd5 Nh4
E16|Vezir Hint|Capablanca Variation|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+
E16|Vezir Hint|Capablanca, 6...Bxd2+|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+
E16|Vezir Hint|Capablanca, 6...Bxd2+ 7.Nbxd2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+ Nbxd2
E16|Vezir Hint|Capablanca, 6...Bxd2+ 7.Qxd2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+ Qxd2
E16|Vezir Hint|Capablanca, 6...Bxd2+ 7.Qxd2 O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+ Qxd2 O-O
E16|Vezir Hint|Capablanca, 6...Bxd2+ 7.Qxd2 O-O 8.Nc3|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+ Qxd2 O-O Nc3
E16|Vezir Hint|Capablanca, 6...Bxd2+ 7.Qxd2 O-O 8.O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+ Qxd2 O-O O-O
E16|Vezir Hint|Capablanca, 6.Bd2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2
E16|Vezir Hint|Capablanca, 6.Bd2 c5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 c5
E16|Vezir Hint|Capablanca, 6.Nbd2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Nbd2
E16|Vezir Hint|Capablanca, 6.Nbd2 O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Nbd2 O-O
E16|Vezir Hint|Capablanca, 6.Nbd2 O-O 7.O-O d5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Nbd2 O-O O-O d5
E16|Vezir Hint|Capablanca, Nimzowitsch Variation|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Qe7
E16|Vezir Hint|Capablanca, Nimzowitsch, 7.O-O Bxd2 8.Qxd2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Qe7 O-O Bxd2 Qxd2
E16|Vezir Hint|Capablanca, Riumin Variation|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7
E16|Vezir Hint|Capablanca, Riumin, 7.Nc3|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7 Nc3
E16|Vezir Hint|Capablanca, Riumin, 7.Nc3 O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7 Nc3 O-O
E16|Vezir Hint|Capablanca, Riumin, 7.Nc3 O-O 8.O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7 Nc3 O-O O-O
E16|Vezir Hint|Capablanca, Riumin, 7.Nc3 O-O 8.O-O d5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7 Nc3 O-O O-O d5
E16|Vezir Hint|Capablanca, Yates Variation|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 a5
E16|Vezir Hint|Capablanca, Yates, 7.O-O O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 a5 O-O O-O
E17|Vezir Hint|5.Bg2 Be7|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7
E17|Vezir Hint|6.Nc3|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3
E17|Vezir Hint|6.Nc3 Ne4|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 Ne4
E17|Vezir Hint|6.Nc3 Ne4 7.Qc2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 Ne4 Qc2
E17|Vezir Hint|6.Nc3 O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O
E17|Vezir Hint|6.Nc3 O-O 7.Qc2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O Qc2
E17|Vezir Hint|6.Nc3 O-O 7.Qc2 c5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O Qc2 c5
E17|Vezir Hint|6.Nc3 O-O 7.Qc2 d5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O Qc2 d5
E17|Vezir Hint|6.Nc3 d5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 d5
E17|Vezir Hint|6.O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O
E17|Vezir Hint|6.O-O O-O|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O
E17|Vezir Hint|6.O-O O-O 7.Qc2|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O Qc2
E17|Vezir Hint|6.O-O O-O 7.Re1|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O Re1
E17|Vezir Hint|6.O-O O-O 7.Re1 d5|d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 O-O O-O Re1 d5
