# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Alekhine Variation|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 Ne4
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Alekhine, 11...N5f6|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 Ne4 N5f6
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Alekhine, 11...e5 (Lasker)|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 Ne4 e5
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Capablanca Freeing Manoevure|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Capablanca Variation|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Capablanca, 11.O-O|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Capablanca, 11.O-O Nxc3|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3
D67|Vezir Gambiti Reddedildi|Orthodox, Main Line, Janowski Variation|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 h4
D68|Vezir Gambiti Reddedildi|Orthodox, Classical Variation|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.Bb3|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Bb3
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, Maroczy Variation|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Qb1
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, Maroczy, 13...exd4|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Qb1 exd4
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, Vidmar Variation|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Qc2
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, Vidmar, 13...e4|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Qc2 e4
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, Vidmar, 13...exd4|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Qc2 exd4
D68|Vezir Gambiti Reddedildi|Orthodox, Classical, Vidmar, 13...exd4 14.exd4 Nb6|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 Qc2 exd4 exd4 Nb6
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5 Nxe5 Nxe5 Qxe5
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5: 15.f4|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5 Nxe5 Nxe5 Qxe5 f4
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5: 15.f4 Qe4|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5 Nxe5 Nxe5 Qxe5 f4 Qe4
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5: 15.f4 Qf6|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5 Nxe5 Nxe5 Qxe5 f4 Qf6
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5: 15.f4 Qf6 16.e4|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5 Nxe5 Nxe5 Qxe5 f4 Qf6 e4
D69|Vezir Gambiti Reddedildi|Orthodox, Classical, 13.dxe5: 15.f4 Qf6 16.f5|d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 Nbd7 Rc1 c6 Bd3 dxc4 Bxc4 Nd5 Bxe7 Qxe7 O-O Nxc3 Rxc3 e5 dxe5 Nxe5 Nxe5 Qxe5 f4 Qf6 f5
D70|Neo-Grünfeld|3.Nf3 d5|d4 Nf6 c4 g6 Nf3 d5
D70|Neo-Grünfeld|3.g3 d5|d4 Nf6 c4 g6 g3 d5
D70|Neo-Grünfeld|4.Bg2|d4 Nf6 c4 g6 g3 d5 Bg2
D70|Neo-Grünfeld|4.Bg2 Bg7|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7
D70|Neo-Grünfeld|4.Bg2 c6|d4 Nf6 c4 g6 g3 d5 Bg2 c6
D70|Neo-Grünfeld|4.cxd5|d4 Nf6 c4 g6 g3 d5 cxd5
D70|Neo-Grünfeld|Alekhine's Anti-Grünfeld|d4 Nf6 c4 g6 f3 d5
D70|Neo-Grünfeld|Alekhine's, 5.e4 Nb6|d4 Nf6 c4 g6 f3 d5 cxd5 Nxd5 e4 Nb6
D70|Neo-Grünfeld|Alekhine's, 7.Be3 O-O|d4 Nf6 c4 g6 f3 d5 cxd5 Nxd5 e4 Nb6 Nc3 Bg7 Be3 O-O
D71|Neo-Grünfeld, 5.cxd5 Nxd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 Nc3
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.Nc3 Nb6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 Nc3 Nb6
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.Nc3 Nxc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 Nc3 Nxc3
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.Nc3 Nxc3 7.bxc3 c5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 Nc3 Nxc3 bxc3 c5
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb4
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb4 7.d5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb4 d5
D71|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6
D72|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6 Ne2
D72|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2 Nc6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6 Ne2 Nc6
D72|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2 O-O|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6 Ne2 O-O
D72|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2 O-O 8.O-O|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6 Ne2 O-O O-O
D72|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2 c5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6 Ne2 c5
D72|Neo-Grünfeld, 5.cxd5 Nxd5 6.e4 Nb6 7.Ne2 e5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 cxd5 Nxd5 e4 Nb6 Ne2 e5
D73|Neo-Grünfeld, 5.Nf3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3
D73|Neo-Grünfeld, 5.Nf3 O-O|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O
D73|Neo-Grünfeld, 5.Nf3 c5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 c5
D73|Neo-Grünfeld, 5.Nf3 c6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 c6
D73|Neo-Grünfeld, 5.Nf3 c6 6.cxd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 c6 cxd5
D73|Neo-Grünfeld, 5.Nf3 c6 6.cxd5 cxd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 c6 cxd5 cxd5
D73|Neo-Grünfeld, 5.Nf3 c6 6.cxd5 cxd5 7.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 c6 cxd5 cxd5 Nc3
D73|Neo-Grünfeld, 5.Nf3 dxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 dxc4
D73|Neo-Grünfeld, 5.Nf3 dxc4 6.Na3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 dxc4 Na3
D73|Neo-Grünfeld, 6.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O Nc3
D73|Neo-Grünfeld, 6.Qb3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O Qb3
D73|Neo-Grünfeld, 6.cxd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5
D73|Neo-Grünfeld, 6.cxd5 Nxd5 7.e4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 e4
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Na6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Na6
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nc6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nc6
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.e4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 e4
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.e4 Nf6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 e4 Nf6
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.e4 Nf6 9.e5 Nd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 e4 Nf6 e5 Nd5
D74|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c6
D75|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 Nc3
D75|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.Nc3 Nxc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 Nc3 Nxc3
D75|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.Nc3 Nxc3 9.bxc3 cxd4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 Nc3 Nxc3 bxc3 cxd4
D75|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.dxc5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 dxc5
D75|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O c5 8.dxc5 Na6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O c5 dxc5 Na6
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.d5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 d5
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.d5 Na5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 d5 Na5
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.d5 Na5 10.e4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 d5 Na5 e4
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.d5 Na5 10.e4 c6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 d5 Na5 e4 c6
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.d5 Na5 10.e4 c6 11.Bg5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 d5 Na5 e4 c6 Bg5
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.e3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 e3
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.e3 Re8|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 e3 Re8
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.e3 Re8 10.d5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 e3 Re8 d5
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.e3 e5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 e3 e5
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.e3 e5 10.d5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 e3 e5 d5
D76|Neo-Grünfeld, 6.cxd5 Nxd5 7.O-O Nb6 8.Nc3 Nc6 9.e3 e5 10.d5 Na5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O cxd5 Nxd5 O-O Nb6 Nc3 Nc6 e3 e5 d5 Na5
D77|Neo-Grünfeld, 6.O-O|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O
D77|Neo-Grünfeld, 6.O-O Nc6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O Nc6
D77|Neo-Grünfeld, 6.O-O c5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c5
D77|Neo-Grünfeld, 6.O-O c5 7.dxc5 dxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c5 dxc5 dxc4
D77|Neo-Grünfeld, 6.O-O dxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 Na6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 Na6
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 Nc6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 Nc6
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 Nc6 8.Nxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 Nc6 Nxc4
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 Nc6 8.Nxc4 Be6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 Nc6 Nxc4 Be6
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 Nc6 8.Nxc4 Be6 9.b3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 Nc6 Nxc4 Be6 b3
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 Nc6 8.Nxc4 Be6 9.b3 Bd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 Nc6 Nxc4 Be6 b3 Bd5
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 c3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 c3
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 c3 8.bxc3 c5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 c3 bxc3 c5
D77|Neo-Grünfeld, 6.O-O dxc4 7.Na3 c3 8.bxc3 c5 9.e3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O dxc4 Na3 c3 bxc3 c5 e3
D77|Neo-Grünfeld, 6.O-O e6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O e6
D78|Neo-Grünfeld, 6.O-O c6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6
D78|Neo-Grünfeld, 6.O-O c6 7.Na3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Na3
D78|Neo-Grünfeld, 6.O-O c6 7.Nbd2|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Nbd2
D78|Neo-Grünfeld, 6.O-O c6 7.Nbd2 Bf5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Nbd2 Bf5
D78|Neo-Grünfeld, 6.O-O c6 7.Nbd2 Nbd7|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Nbd2 Nbd7
D78|Neo-Grünfeld, 6.O-O c6 7.Nbd2 Ne4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Nbd2 Ne4
D78|Neo-Grünfeld, 6.O-O c6 7.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Nc3
D78|Neo-Grünfeld, 6.O-O c6 7.Nc3 dxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Nc3 dxc4
D78|Neo-Grünfeld, 6.O-O c6 7.Ne5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Ne5
D78|Neo-Grünfeld, 6.O-O c6 7.Qa4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Qa4
D78|Neo-Grünfeld, 6.O-O c6 7.Qb3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Qb3
D78|Neo-Grünfeld, 6.O-O c6 7.Qb3 Qb6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Qb3 Qb6
D78|Neo-Grünfeld, 6.O-O c6 7.Qb3 dxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Qb3 dxc4
D78|Neo-Grünfeld, 6.O-O c6 7.Qb3 dxc4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 Qb3 dxc4 Qxc4
D78|Neo-Grünfeld, 6.O-O c6 7.b3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 b3
D78|Neo-Grünfeld, 6.O-O c6 7.b3 Bf5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 b3 Bf5
D78|Neo-Grünfeld, 6.O-O c6 7.b3 Ne4|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 b3 Ne4
D79|Neo-Grünfeld, 6.O-O c6 7.cxd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 cxd5
D79|Neo-Grünfeld, 6.O-O c6 7.cxd5 cxd5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 cxd5 cxd5
D79|Neo-Grünfeld, 6.O-O c6 7.cxd5 cxd5 8.Nc3|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 cxd5 cxd5 Nc3
D79|Neo-Grünfeld, 6.O-O c6 7.cxd5 cxd5 8.Nc3 Nc6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 cxd5 cxd5 Nc3 Nc6
D79|Neo-Grünfeld, 6.O-O c6 7.cxd5 cxd5 8.Nc3 Nc6 9.Ne5|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 cxd5 cxd5 Nc3 Nc6 Ne5
D79|Neo-Grünfeld, 6.O-O c6 7.cxd5 cxd5 8.Nc3 Nc6 9.Ne5 e6|Ana Hat|d4 Nf6 c4 g6 g3 d5 Bg2 Bg7 Nf3 O-O O-O c6 cxd5 cxd5 Nc3 Nc6 Ne5 e6
